clock_rate,0.176065899366221
clock_rate,0.0618841964637727
clock_rate,0.24137570051022
clock_rate,0.230752108923564
clock_rate,0.0350333916892464
clock_rate,0.0736299228019104
clock_rate,0.0277254797928945
clock_rate,0.0514205121688056
clock_rate,0.180962420914583
clock_rate,0.0933552729146752
clock_rate,0.108389673605488
clock_rate,0.0491371998496493
clock_rate,0.0630127078617288
clock_rate,0.00714605628652321
clock_rate,0.174620386213481
clock_rate,0.0497866194516978
clock_rate,0.0395574369980502
clock_rate,0.274774417679627
clock_rate,0.0206622611792552
clock_rate,0.0474572810214627
clock_rate,0.136967094029988
